,Glande_Lacrim_D,Glande_Lacrim_G,Glnd_Submand_L,Parotid_R,Glnd_Submand_R,Parotid_L
0,46.51959228515625,32.813148498535156,19.999229431152344,-20.615537643432617,45.32972717285156,-21.485769271850586
1,27.51133918762207,34.28312301635742,0.9331016540527344,-47.920860290527344,-12.367971420288086,-53.76626205444336
2,43.06468200683594,32.82401657104492,11.93709659576416,-17.924985885620117,0.4227827787399292,-11.199447631835938
3,72.20947265625,58.46128463745117,14.576675415039062,-48.56796646118164,19.75676155090332,-37.829803466796875
4,40.075679779052734,14.746073722839355,30.447473526000977,-11.17325210571289,26.237831115722656,-2.4473533630371094
